Channels,Name,Function,Range/Arg1,Res/Arg2,NPLC,Channel Delay (Seconds),Scale,Function,Gain (M),Offset (B),Label,Test,Low,High,Delta,After N,Alarm,,,,,,,,,,,,,,,,,,,,,,,
101,T1,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
102,T2,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
103,T3,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
104,T4,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
105,T5,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
106,T6,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
107,T7,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
108,T8,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
109,T9,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
110,T10,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
111,V_aire,DC Voltage,Auto,5.5,1,0.0005,FALSE,SCAL,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
112,Flux_1,DC Voltage,Auto,5.5,1,0.0006,FALSE,SCAL,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
113,Flux_2,DC Voltage,Auto,5.5,1,0.0006,FALSE,SCAL,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
115,T_pared1,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
116,T_aire,DC Voltage,Auto,5.5,1,0.0005,FALSE,SCAL,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
118,T_ext1,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
119,T_pared2,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
120,T_ext2,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
121,P_diff,DC Current,Auto,5.5,1,0,FALSE,SCAL,1,0,,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
201,T11,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
202,T12,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
203,T13,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
204,T14,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
205,T15,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
206,T16,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
207,T17,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
208,T18,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
209,T19,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
210,T20,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
211,T21,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
212,T22,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
213,T23,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
214,T24,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
215,T25,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
216,T26,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
217,T27,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
218,T28,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
219,T29,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
220,T30,Temp (Type K),None,C,1,0.0006,FALSE,SCAL,1,0,°C,Off,0,0,None,1,None,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Control Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Data Logging,Immediately with Start Button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Interval,00:00:00:10.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Data Logging,Immediately with Stop Button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unstrained Infomation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channels,Offset,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calibration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calibration Date/Time:,23-10-2019 12:59:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calibration Temperature:,"31,34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Auto Calibration ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAL Date/Time:,23-10-2019 12:45:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAL Temperature:,"31,34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scan Sweep Time (Sec),Scan Number,101 (°C)- T1,102 (°C)- T2,103 (°C)- T3,104 (°C)- T4,105 (°C)- T5,106 (°C)- T6,107 (°C)- T7,108 (°C)- T8,109 (°C)- T9,110 (°C)- T10,111 (Vdc)- V_aire,112 (Vdc)- Flux_1,113 (Vdc)- Flux_2,115 (°C)- T_pared1,116 (Vdc)- T_aire,118 (°C)- T_ext1,119 (°C)- T_pared2,120 (°C)- T_ext2,121 (Adc)- P_diff,201 (°C)- T11,202 (°C)- T12,203 (°C)- T13,204 (°C)- T14,205 (°C)- T15,206 (°C)- T16,207 (°C)- T17,208 (°C)- T18,209 (°C)- T19,210 (°C)- T20,211 (°C)- T21,212 (°C)- T22,213 (°C)- T23,214 (°C)- T24,215 (°C)- T25,216 (°C)- T26,217 (°C)- T27,218 (°C)- T28,219 (°C)- T29,220 (°C)- T30
2024-09-24 09:49:50.092,1,14.3553569,15.8724794,16.3338193,16.567929,16.5691265,18.1202886,18.2456344,17.9972801,17.4911835,17.3815456,0.308686243,-1.88663E-06,-1.43641E-06,17.2199116,0.026481755,13.4895928,17.5171891,13.6354454,0.004516219,17.2584227,16.9615191,16.7080776,17.5246249,17.9375292,18.2472637,18.0767627,18.1049558,18.0679879,18.1230389,18.087,17.4619584,17.8057555,17.980968,17.9024376,18.1309815,18.5032146,18.4986045,18.0636693,17.1299168
2024-09-24 09:50:00.090,2,14.3538721,15.8045719,16.3066356,16.5290487,16.5503747,18.1124308,18.2248493,17.9910183,17.5006158,17.3806862,0.313071657,-2.03871E-06,-1.49072E-06,17.2132913,0.026480093,13.4832573,17.5309347,13.6644083,0.004600239,17.2698369,16.9683602,16.705651,17.4936775,17.9214565,18.2280498,18.0913535,18.1177092,18.0835227,18.147135,18.0754179,17.4464761,17.774421,17.984272,17.893181,18.091241,18.4760122,18.4919298,18.0473697,17.165152
2024-09-24 09:50:10.076,3,14.3087386,15.7460424,16.2630273,16.4955307,16.5414973,18.0847571,18.2210391,17.964881,17.4900991,17.3571423,0.309901344,-1.15075E-06,-1.08557E-06,17.1920592,0.026481118,13.4474226,17.5173433,13.6168063,0.004570727,17.235935,16.9619413,16.7126153,17.473174,17.886705,18.2032167,18.0774421,18.0894432,18.0839971,18.1374759,18.0477521,17.4001002,17.7562914,17.9492825,17.862606,18.0654797,18.464628,18.4676689,18.053771,17.1646088
2024-09-24 09:50:20.083,4,14.3058094,15.6951778,16.2360032,16.4868624,16.5195227,18.0793119,18.217587,17.9772195,17.5013308,17.3573711,0.306961329,-8.93279E-07,-8.43357E-07,17.2064916,0.026480465,13.4470688,17.4895919,13.6130686,0.004621044,17.2453899,16.9536868,16.7276356,17.4370833,17.866487,18.1904838,18.0845693,18.0977224,18.0930024,18.1276522,18.0579565,17.4039659,17.7469252,17.9461543,17.8650695,18.046545,18.4745693,18.4725562,18.0822239,17.1885238
2024-09-24 09:50:30.083,5,14.2870314,15.6456895,16.1722702,16.4259748,16.4826927,18.0527832,18.2006512,17.9706209,17.5162441,17.3639287,0.310634125,-1.79211E-06,-1.44589E-06,17.1926932,0.026241753,13.4810443,17.5131086,13.657871,0.004572115,17.2468266,16.9545448,16.7228707,17.3940682,17.8504664,18.1656461,18.0854093,18.112604,18.08589,18.1407883,18.0437371,17.3758515,17.7172892,17.9186973,17.8614404,18.026562,18.4582227,18.4597354,18.0843448,17.2217076
2024-09-24 09:50:40.083,6,14.2716494,15.602738,16.1391949,16.4087486,16.4803928,18.0395218,18.1904101,17.9677681,17.5009829,17.348581,0.316211686,-2.21575E-06,-1.76183E-06,17.1855501,0.026241088,13.5205846,17.5147863,13.5868752,0.004542778,17.2446929,16.9493251,16.7302779,17.3869277,17.8177544,18.1433075,18.0753366,18.0738856,18.0952211,18.1254476,18.0471128,17.3519629,17.7091992,17.9139123,17.8280519,17.9904662,18.4523064,18.461817,18.0832274,17.2330955
2024-09-24 09:50:50.083,7,14.2652788,15.5738612,16.0913666,16.3854117,16.4602393,18.009038,18.1878334,17.9818057,17.5037346,17.3507574,0.310151984,2.23031E-07,-1.4549E-06,17.1822578,0.026242992,13.4879122,17.4961144,13.5428303,0.004494244,17.236983,16.9634803,16.759475,17.3655533,17.7775706,18.1271918,18.0614769,18.0990156,18.0846144,18.1406719,18.0422923,17.343977,17.6919823,17.9016976,17.8321018,17.9743655,18.4437871,18.4644366,18.08826,17.2545763
2024-09-24 09:51:00.083,8,14.24448,15.5202109,16.060037,16.3479926,16.4417843,18.0201876,18.1794636,17.9704242,17.505065,17.3463914,0.313060137,-2.02484E-06,-1.5002E-06,17.1714614,0.026240544,13.4606363,17.487382,13.5547922,0.004526744,17.2329224,16.9679416,16.7460087,17.3291547,17.7721129,18.1088372,18.0676019,18.0822465,18.0974732,18.123405,18.0139861,17.309241,17.6713037,17.8809001,17.8131853,17.9452578,18.4072249,18.4582486,18.0835572,17.2707133
2024-09-24 09:51:10.083,9,14.2355706,15.4764313,16.0303517,16.3040987,16.4060909,17.9956235,18.1712624,17.9794247,17.5156655,17.3434884,0.313300999,-1.79372E-06,-1.63933E-06,17.1732114,0.026241992,13.498977,17.5069543,13.6186143,0.004564282,17.2631271,16.9722266,16.7613476,17.3085477,17.7379454,18.0826181,18.0583495,18.0832586,18.1054037,18.1344012,18.0260104,17.2766779,17.6308495,17.867254,17.7897094,17.9152117,18.372783,18.4500447,18.0776341,17.2844836
2024-09-24 09:51:20.083,10,14.2399266,15.4471767,15.9705891,16.2736612,16.3742285,17.9621644,18.1546824,17.9625287,17.5121094,17.3408171,0.312576021,-1.29681E-06,-1.49997E-06,17.1745803,0.026241715,13.4876975,17.5053485,13.6416696,0.004566201,17.2463651,16.9690625,16.7627887,17.2632818,17.7076421,18.060133,18.0445882,18.0805248,18.1031478,18.1264908,18.021261,17.2558383,17.6132533,17.8340244,17.7867054,17.9053331,18.3902535,18.4336587,18.1030487,17.2914353
2024-09-24 09:51:30.083,11,14.2381147,15.4030407,15.9481532,16.2420466,16.361064,17.9801246,18.1546612,17.9602939,17.524268,17.3402819,0.313297817,-7.78875E-08,-1.40683E-06,17.1621939,0.026243627,13.4831087,17.4779397,13.6719924,0.004573315,17.2362117,16.9830145,16.7732782,17.2239358,17.6782514,18.0363198,18.0392833,18.0808867,18.0970206,18.1320418,18.0183711,17.2386791,17.6085758,17.8198844,17.7700475,17.8684509,18.3658845,18.4501296,18.1003435,17.320932
2024-09-24 09:51:40.083,12,14.2202329,15.371026,15.8838341,16.1998692,16.3437547,17.9305983,18.1377841,17.9479053,17.5285117,17.332293,0.306960851,-6.48523E-07,-9.60997E-07,17.154466,0.026481788,13.5079441,17.5000996,13.6600822,0.00460309,17.241842,16.9713447,16.7931312,17.2059994,17.6617099,18.0154796,18.0241036,18.0932094,18.1028072,18.1373097,18.0140677,17.2095553,17.576822,17.8058469,17.7396342,17.8399448,18.3501303,18.4359307,18.1145982,17.3203933
2024-09-24 09:51:50.083,13,14.2028276,15.3183295,15.8529527,16.1530013,16.3147132,17.9205451,18.1405925,17.9426652,17.5366605,17.3142928,0.320838652,-9.28872E-07,-1.21477E-06,17.1485757,0.026476024,13.4806257,17.480725,13.6224598,0.004623001,17.2550139,16.9804442,16.7881843,17.1704091,17.6243172,17.9878879,18.0207222,18.0840011,18.110834,18.125189,18.015687,17.1802543,17.5656004,17.7732929,17.740492,17.8219294,18.3499007,18.4233589,18.1174326,17.3203778
2024-09-24 09:52:00.083,14,14.2007507,15.2933543,15.8268074,16.1280178,16.2941175,17.8981264,18.1065723,17.9597198,17.535934,17.3245971,0.313776881,-4.13936E-07,-1.05761E-06,17.1644335,0.026238093,13.4982066,17.4811715,13.594285,0.004673994,17.2217759,16.9796854,16.7954069,17.1394164,17.6076775,17.9697606,18.0118455,18.0709174,18.104363,18.1184784,17.9989345,17.1368021,17.5193534,17.7465718,17.712069,17.7932656,18.3056485,18.4039123,18.1048186,17.3234592
2024-09-24 09:52:10.083,15,14.2043294,15.2736842,15.7750124,16.1137874,16.2581359,17.8930305,18.1055735,17.9596849,17.5289078,17.32024,0.311369224,-9.08995E-07,-1.59565E-06,17.143559,0.026478261,13.5230805,17.4805192,13.5702129,0.004545861,17.2195567,16.9873463,16.8134866,17.097141,17.5621529,17.9499063,17.9793609,18.0924868,18.0973803,18.1183631,17.9843048,17.1104611,17.5060193,17.731284,17.700239,17.753001,18.2945481,18.402914,18.1060058,17.3484175
2024-09-24 09:52:20.083,16,14.2103838,15.2371304,15.7462886,16.0572155,16.225946,17.8775243,18.0940082,17.945745,17.5390204,17.3165542,0.312571297,-9.89194E-07,-1.17894E-06,17.1440526,0.026477922,13.5224649,17.4811036,13.5961662,0.004531309,17.2370023,16.9776445,16.8184359,17.0710219,17.5455488,17.9168994,17.9799867,18.0891219,18.0906351,18.1305219,17.9911667,17.0892631,17.4784793,17.7139328,17.6713268,17.7512597,18.2698178,18.3891757,18.1121935,17.3425899
2024-09-24 09:52:30.083,17,14.2104512,15.1884571,15.7126599,16.0367262,16.2067852,17.8556639,18.0936135,17.9417859,17.5506493,17.320321,0.310871239,-1.27856E-06,-1.32178E-06,17.1579202,0.026475522,13.5459481,17.4764936,13.6164832,0.004522091,17.2280107,16.9977612,16.8356785,17.0388437,17.5121435,17.9020189,17.9652972,18.0818911,18.1148795,18.1319236,17.9658532,17.0686281,17.462724,17.6876159,17.6697261,17.7359843,18.2508988,18.3871155,18.0912174,17.3473624
2024-09-24 09:52:40.083,18,14.193808,15.1770439,15.6607093,16.0037128,16.1682817,17.84137,18.0804204,17.9441448,17.5447864,17.3126977,0.304292862,1.83278E-07,-1.06246E-06,17.1324663,0.026237076,13.5290111,17.4757332,13.6582195,0.004469513,17.2280221,17.0212225,16.8371185,17.0247285,17.5100043,17.8737398,17.9376707,18.0930562,18.116561,18.1337955,17.98316,17.0349502,17.433302,17.6801394,17.6701351,17.7034641,18.2539687,18.3743364,18.105874,17.3575627
2024-09-24 09:52:50.083,19,15.7009921,15.1679832,15.6282074,15.9578622,16.1349289,17.8275207,18.0672234,17.9346772,17.5543831,17.3165504,0.319400838,-1.72462E-06,-1.80043E-06,17.1453704,0.064313514,13.5262316,17.4782954,13.6229722,0.004460814,17.2166933,16.9989529,16.8503685,16.991381,17.4719909,17.8522544,17.9209035,18.0844512,18.1164732,18.1224855,17.9712385,16.9996379,17.4033811,17.6405405,17.6244983,17.6717963,18.2290058,18.3661931,18.0968141,17.370064
2024-09-24 09:53:00.078,20,22.851606,15.6086082,15.6408694,15.934841,16.1340031,17.8058977,18.0598981,17.9332723,17.5291807,17.3207531,0.343331222,-1.61946E-06,-1.40983E-06,17.1286176,0.12136217,13.5459744,17.4767825,13.6322173,0.004452875,17.2464737,17.0269719,16.8689006,17.0075106,17.4607863,17.831262,17.9318325,18.101739,18.1290532,18.1386152,17.9807384,16.9969072,17.3787893,17.6374829,17.6106656,17.6979919,18.2126954,18.3569168,18.0949092,17.4834912
2024-09-24 09:53:10.077,21,32.292189,16.6069575,15.794422,16.0042674,16.2116656,17.8053846,18.0261583,17.9388519,17.5452922,17.326115,0.343337174,-7.51834E-07,-1.20414E-06,17.1222447,0.159892943,13.5211541,17.4812114,13.6260177,0.004406162,17.2417488,17.0276348,16.868261,17.0455646,17.4531472,17.8227917,17.9157377,18.1002724,18.1209992,18.1308606,17.9801075,17.0008981,17.3746729,17.6293987,17.6092118,17.7601705,18.2110364,18.3643769,18.1166856,17.5729618
2024-09-24 09:53:20.114,22,41.6634748,17.937575,16.0510773,16.1367686,16.3089518,17.8051216,18.0395819,17.9218676,17.5305375,17.3064504,0.362582774,-7.94822E-07,-1.49396E-06,17.1115968,0.191346625,13.5338175,17.4751918,13.5892434,0.004562182,17.2383684,17.0325804,16.8661166,17.1707072,17.470221,17.8169203,17.8893822,18.0904714,18.1212303,18.1471408,17.9699693,17.0170543,17.3636978,17.6141849,17.6015892,17.8766165,18.1920698,18.3492768,18.1201713,17.6740956
2024-09-24 09:53:30.077,23,49.8455087,19.3983314,16.4176379,16.3269753,16.4526622,17.8249074,18.0141265,17.9237896,17.540457,17.3143251,0.377480139,-2.28994E-06,-2.46097E-06,17.1099447,0.214265211,13.5222046,17.465915,13.5592403,0.004551443,17.2371295,17.0192094,16.8841389,17.3127373,17.4982238,17.8121831,17.8972009,18.0863005,18.1383422,18.1331189,17.9828799,17.0540114,17.3439159,17.5927242,17.5820748,17.9674854,18.1672439,18.3306149,18.0953913,17.7764148
2024-09-24 09:53:40.078,24,56.479422,20.9367186,16.8748981,16.5811878,16.6443013,17.8510648,18.0172142,17.9113094,17.5606406,17.3251728,0.3882074,-2.79956E-06,-2.36921E-06,17.104431,0.223271168,13.5172147,17.4572089,13.5668855,0.004512479,17.2244585,17.0286087,16.8916886,17.4734357,17.5436414,17.825274,17.8889015,18.0986521,18.1230777,18.1381984,17.9713122,17.1236971,17.3617379,17.6079272,17.5937925,18.10734,18.1761475,18.3228331,18.1092884,17.8598392
2024-09-24 09:53:50.098,25,61.884633,22.8534084,17.4388367,16.8804441,16.8608387,17.860292,18.0061602,17.9005289,17.5505056,17.3155034,0.376994071,-8.65083E-07,-1.94973E-06,17.1051443,0.232805267,13.5319417,17.4434959,13.5962881,0.004501529,17.2544831,17.0604957,16.9238866,17.6803286,17.6143021,17.8195485,17.8963977,18.1067727,18.1452574,18.1452723,18.0042411,17.2322062,17.3878595,17.6133139,17.6164224,18.2469834,18.1678097,18.3308105,18.1079828,17.9579
2024-09-24 09:54:00.077,26,65.6848734,24.7856867,18.0654604,17.2585111,17.1120462,17.9034732,17.9975131,17.905165,17.5743529,17.3374055,0.375760518,-9.56606E-07,-1.33819E-06,17.0974764,0.221816462,13.5097036,17.4596068,13.6164444,0.004350913,17.2649107,17.0521955,16.9585468,17.8864628,17.6671699,17.8558957,17.8866115,18.1269424,18.1349545,18.1413377,18.0315813,17.318721,17.4125342,17.6377252,17.649895,18.3698152,18.181852,18.3130649,18.1071518,18.055854
2024-09-24 09:54:10.077,27,66.6005044,26.5141693,18.7361264,17.6540953,17.3902095,17.9281136,18.0028194,17.9138347,17.5864176,17.3403399,0.37015199,-1.28295E-06,-1.66591E-06,17.0957211,0.203780914,13.5062823,17.452696,13.6477733,0.004539751,17.2623909,17.0657546,16.9638314,18.1007876,17.7452371,17.8731409,17.9164913,18.1057122,18.1611478,18.1537914,18.0558525,17.4399496,17.4651468,17.6509063,17.6969697,18.5272237,18.1709026,18.3121337,18.1042099,18.121689
2024-09-24 09:54:20.077,28,67.6959776,28.0485252,19.4280096,18.088853,17.726347,17.970036,17.9995675,17.907057,17.6183654,17.3612937,0.370152739,-1.21084E-06,-1.62893E-06,17.092185,0.224270566,13.4964465,17.4407108,13.5423815,0.004494846,17.2704504,17.0698597,17.0291864,18.3574067,17.8341228,17.9124263,17.9192131,18.1195086,18.1472496,18.1568472,18.0849737,17.5827333,17.5062481,17.687835,17.7503627,18.6646696,18.1872262,18.3101263,18.1063447,18.1678582
2024-09-24 09:54:30.077,29,71.0156245,29.6707458,20.161006,18.5601808,18.0611795,18.0129985,17.9922512,17.9154525,17.6383757,17.3753972,0.378215821,-9.99132E-07,-1.51915E-06,17.0985224,0.244278847,13.4773979,17.4485288,13.4692053,0.004462317,17.2666169,17.1013699,17.0701667,18.6061761,17.9180253,17.938868,17.9374647,18.1274957,18.145188,18.1657827,18.1186299,17.7510539,17.557728,17.736221,17.8074154,18.8100878,18.1920134,18.3089419,18.1407679,18.259781
2024-09-24 09:54:40.090,30,74.8066506,31.4897222,20.938113,19.0647509,18.4287015,18.0518184,18.002076,17.8859302,17.6543492,17.3895014,0.399416851,-2.46397E-06,-2.14664E-06,17.0750042,0.254765516,13.4779929,17.4374729,13.4448471,0.004566607,17.2852692,17.1275402,17.1162028,18.8723073,18.0426572,17.9856976,18.0003431,18.1326568,18.1679043,18.1857051,18.1569196,17.9374119,17.6386467,17.7718639,17.8961641,18.9861451,18.2195761,18.3159765,18.1322614,18.3399558
2024-09-24 09:54:50.077,31,77.991758,33.3495012,21.8655561,19.6340562,18.8590055,18.1064657,18.0089162,17.9095866,17.7191704,17.4119775,0.383803017,-1.44959E-06,-2.05905E-06,17.0776312,0.259636368,13.4843621,17.4523958,13.4833486,0.00444308,17.2735917,17.1285266,17.1864197,19.165193,18.1743239,18.0396202,18.0406931,18.1373669,18.1714694,18.181596,18.2051743,18.130736,17.7171364,17.8204353,17.978719,19.1429304,18.2268137,18.3036396,18.137728,18.4276209
